category,original_path,cached_path,split,label,defect_type
leather,/Users/juju/Downloads/archive/leather/train/good/105.png,leather/train/normal/105.png,train,normal,good
leather,/Users/juju/Downloads/archive/leather/train/good/111.png,leather/train/normal/111.png,train,normal,good
leather,/Users/juju/Downloads/archive/leather/train/good/108.png,leather/val/normal/108.png,val,normal,good
leather,/Users/juju/Downloads/archive/leather/train/good/134.png,leather/test/normal/134.png,test,normal,good
leather,/Users/juju/Downloads/archive/leather/train/good/120.png,leather/train/normal/120.png,train,normal,good
leather,/Users/juju/Downloads/archive/leather/train/good/068.png,leather/train/normal/068.png,train,normal,good
leather,/Users/juju/Downloads/archive/leather/train/good/040.png,leather/train/normal/040.png,train,normal,good
leather,/Users/juju/Downloads/archive/leather/train/good/054.png,leather/train/normal/054.png,train,normal,good
leather,/Users/juju/Downloads/archive/leather/train/good/083.png,leather/train/normal/083.png,train,normal,good
leather,/Users/juju/Downloads/archive/leather/train/good/097.png,leather/train/normal/097.png,train,normal,good
leather,/Users/juju/Downloads/archive/leather/train/good/242.png,leather/train/normal/242.png,train,normal,good
leather,/Users/juju/Downloads/archive/leather/train/good/243.png,leather/test/normal/243.png,test,normal,good
leather,/Users/juju/Downloads/archive/leather/train/good/096.png,leather/train/normal/096.png,train,normal,good
leather,/Users/juju/Downloads/archive/leather/train/good/082.png,leather/train/normal/082.png,train,normal,good
leather,/Users/juju/Downloads/archive/leather/train/good/055.png,leather/train/normal/055.png,train,normal,good
leather,/Users/juju/Downloads/archive/leather/train/good/041.png,leather/train/normal/041.png,train,normal,good
leather,/Users/juju/Downloads/archive/leather/train/good/069.png,leather/train/normal/069.png,train,normal,good
leather,/Users/juju/Downloads/archive/leather/train/good/121.png,leather/train/normal/121.png,train,normal,good
leather,/Users/juju/Downloads/archive/leather/train/good/135.png,leather/train/normal/135.png,train,normal,good
leather,/Users/juju/Downloads/archive/leather/train/good/109.png,leather/train/normal/109.png,train,normal,good
leather,/Users/juju/Downloads/archive/leather/train/good/123.png,leather/train/normal/123.png,train,normal,good
leather,/Users/juju/Downloads/archive/leather/train/good/137.png,leather/train/normal/137.png,train,normal,good
leather,/Users/juju/Downloads/archive/leather/train/good/057.png,leather/train/normal/057.png,train,normal,good
leather,/Users/juju/Downloads/archive/leather/train/good/043.png,leather/train/normal/043.png,train,normal,good
leather,/Users/juju/Downloads/archive/leather/train/good/094.png,leather/train/normal/094.png,train,normal,good
leather,/Users/juju/Downloads/archive/leather/train/good/080.png,leather/train/normal/080.png,train,normal,good
leather,/Users/juju/Downloads/archive/leather/train/good/241.png,leather/train/normal/241.png,train,normal,good
leather,/Users/juju/Downloads/archive/leather/train/good/240.png,leather/train/normal/240.png,train,normal,good
leather,/Users/juju/Downloads/archive/leather/train/good/081.png,leather/val/normal/081.png,val,normal,good
leather,/Users/juju/Downloads/archive/leather/train/good/095.png,leather/train/normal/095.png,train,normal,good
leather,/Users/juju/Downloads/archive/leather/train/good/042.png,leather/train/normal/042.png,train,normal,good
leather,/Users/juju/Downloads/archive/leather/train/good/056.png,leather/train/normal/056.png,train,normal,good
leather,/Users/juju/Downloads/archive/leather/train/good/136.png,leather/train/normal/136.png,train,normal,good
leather,/Users/juju/Downloads/archive/leather/train/good/122.png,leather/train/normal/122.png,train,normal,good
leather,/Users/juju/Downloads/archive/leather/train/good/126.png,leather/train/normal/126.png,train,normal,good
leather,/Users/juju/Downloads/archive/leather/train/good/132.png,leather/train/normal/132.png,train,normal,good
leather,/Users/juju/Downloads/archive/leather/train/good/052.png,leather/test/normal/052.png,test,normal,good
leather,/Users/juju/Downloads/archive/leather/train/good/046.png,leather/train/normal/046.png,train,normal,good
leather,/Users/juju/Downloads/archive/leather/train/good/091.png,leather/train/normal/091.png,train,normal,good
leather,/Users/juju/Downloads/archive/leather/train/good/085.png,leather/train/normal/085.png,train,normal,good
leather,/Users/juju/Downloads/archive/leather/train/good/244.png,leather/test/normal/244.png,test,normal,good
leather,/Users/juju/Downloads/archive/leather/train/good/084.png,leather/train/normal/084.png,train,normal,good
leather,/Users/juju/Downloads/archive/leather/train/good/090.png,leather/val/normal/090.png,val,normal,good
leather,/Users/juju/Downloads/archive/leather/train/good/047.png,leather/train/normal/047.png,train,normal,good
leather,/Users/juju/Downloads/archive/leather/train/good/053.png,leather/test/normal/053.png,test,normal,good
leather,/Users/juju/Downloads/archive/leather/train/good/133.png,leather/val/normal/133.png,val,normal,good
leather,/Users/juju/Downloads/archive/leather/train/good/127.png,leather/train/normal/127.png,train,normal,good
leather,/Users/juju/Downloads/archive/leather/train/good/131.png,leather/test/normal/131.png,test,normal,good
leather,/Users/juju/Downloads/archive/leather/train/good/125.png,leather/train/normal/125.png,train,normal,good
leather,/Users/juju/Downloads/archive/leather/train/good/119.png,leather/train/normal/119.png,train,normal,good
leather,/Users/juju/Downloads/archive/leather/train/good/045.png,leather/train/normal/045.png,train,normal,good
leather,/Users/juju/Downloads/archive/leather/train/good/051.png,leather/train/normal/051.png,train,normal,good
leather,/Users/juju/Downloads/archive/leather/train/good/079.png,leather/train/normal/079.png,train,normal,good
leather,/Users/juju/Downloads/archive/leather/train/good/086.png,leather/train/normal/086.png,train,normal,good
leather,/Users/juju/Downloads/archive/leather/train/good/092.png,leather/val/normal/092.png,val,normal,good
leather,/Users/juju/Downloads/archive/leather/train/good/093.png,leather/test/normal/093.png,test,normal,good
leather,/Users/juju/Downloads/archive/leather/train/good/087.png,leather/train/normal/087.png,train,normal,good
leather,/Users/juju/Downloads/archive/leather/train/good/078.png,leather/train/normal/078.png,train,normal,good
leather,/Users/juju/Downloads/archive/leather/train/good/050.png,leather/train/normal/050.png,train,normal,good
leather,/Users/juju/Downloads/archive/leather/train/good/044.png,leather/train/normal/044.png,train,normal,good
leather,/Users/juju/Downloads/archive/leather/train/good/118.png,leather/train/normal/118.png,train,normal,good
leather,/Users/juju/Downloads/archive/leather/train/good/124.png,leather/test/normal/124.png,test,normal,good
leather,/Users/juju/Downloads/archive/leather/train/good/130.png,leather/train/normal/130.png,train,normal,good
leather,/Users/juju/Downloads/archive/leather/train/good/157.png,leather/train/normal/157.png,train,normal,good
leather,/Users/juju/Downloads/archive/leather/train/good/143.png,leather/train/normal/143.png,train,normal,good
leather,/Users/juju/Downloads/archive/leather/train/good/194.png,leather/train/normal/194.png,train,normal,good
leather,/Users/juju/Downloads/archive/leather/train/good/180.png,leather/train/normal/180.png,train,normal,good
leather,/Users/juju/Downloads/archive/leather/train/good/023.png,leather/train/normal/023.png,train,normal,good
leather,/Users/juju/Downloads/archive/leather/train/good/037.png,leather/train/normal/037.png,train,normal,good
leather,/Users/juju/Downloads/archive/leather/train/good/209.png,leather/train/normal/209.png,train,normal,good
leather,/Users/juju/Downloads/archive/leather/train/good/221.png,leather/test/normal/221.png,test,normal,good
leather,/Users/juju/Downloads/archive/leather/train/good/235.png,leather/train/normal/235.png,train,normal,good
leather,/Users/juju/Downloads/archive/leather/train/good/234.png,leather/train/normal/234.png,train,normal,good
leather,/Users/juju/Downloads/archive/leather/train/good/220.png,leather/train/normal/220.png,train,normal,good
leather,/Users/juju/Downloads/archive/leather/train/good/208.png,leather/train/normal/208.png,train,normal,good
leather,/Users/juju/Downloads/archive/leather/train/good/036.png,leather/train/normal/036.png,train,normal,good
leather,/Users/juju/Downloads/archive/leather/train/good/022.png,leather/train/normal/022.png,train,normal,good
leather,/Users/juju/Downloads/archive/leather/train/good/181.png,leather/train/normal/181.png,train,normal,good
leather,/Users/juju/Downloads/archive/leather/train/good/195.png,leather/train/normal/195.png,train,normal,good
leather,/Users/juju/Downloads/archive/leather/train/good/142.png,leather/train/normal/142.png,train,normal,good
leather,/Users/juju/Downloads/archive/leather/train/good/156.png,leather/train/normal/156.png,train,normal,good
leather,/Users/juju/Downloads/archive/leather/train/good/168.png,leather/train/normal/168.png,train,normal,good
leather,/Users/juju/Downloads/archive/leather/train/good/140.png,leather/train/normal/140.png,train,normal,good
leather,/Users/juju/Downloads/archive/leather/train/good/154.png,leather/train/normal/154.png,train,normal,good
leather,/Users/juju/Downloads/archive/leather/train/good/183.png,leather/test/normal/183.png,test,normal,good
leather,/Users/juju/Downloads/archive/leather/train/good/197.png,leather/train/normal/197.png,train,normal,good
leather,/Users/juju/Downloads/archive/leather/train/good/008.png,leather/train/normal/008.png,train,normal,good
leather,/Users/juju/Downloads/archive/leather/train/good/034.png,leather/train/normal/034.png,train,normal,good
leather,/Users/juju/Downloads/archive/leather/train/good/020.png,leather/train/normal/020.png,train,normal,good
leather,/Users/juju/Downloads/archive/leather/train/good/236.png,leather/train/normal/236.png,train,normal,good
leather,/Users/juju/Downloads/archive/leather/train/good/222.png,leather/train/normal/222.png,train,normal,good
leather,/Users/juju/Downloads/archive/leather/train/good/223.png,leather/train/normal/223.png,train,normal,good
leather,/Users/juju/Downloads/archive/leather/train/good/237.png,leather/train/normal/237.png,train,normal,good
leather,/Users/juju/Downloads/archive/leather/train/good/021.png,leather/train/normal/021.png,train,normal,good
leather,/Users/juju/Downloads/archive/leather/train/good/035.png,leather/train/normal/035.png,train,normal,good
leather,/Users/juju/Downloads/archive/leather/train/good/009.png,leather/train/normal/009.png,train,normal,good
leather,/Users/juju/Downloads/archive/leather/train/good/196.png,leather/train/normal/196.png,train,normal,good
leather,/Users/juju/Downloads/archive/leather/train/good/182.png,leather/train/normal/182.png,train,normal,good
leather,/Users/juju/Downloads/archive/leather/train/good/155.png,leather/train/normal/155.png,train,normal,good
leather,/Users/juju/Downloads/archive/leather/train/good/141.png,leather/train/normal/141.png,train,normal,good
leather,/Users/juju/Downloads/archive/leather/train/good/169.png,leather/train/normal/169.png,train,normal,good
leather,/Users/juju/Downloads/archive/leather/train/good/145.png,leather/train/normal/145.png,train,normal,good
leather,/Users/juju/Downloads/archive/leather/train/good/151.png,leather/test/normal/151.png,test,normal,good
leather,/Users/juju/Downloads/archive/leather/train/good/179.png,leather/train/normal/179.png,train,normal,good
leather,/Users/juju/Downloads/archive/leather/train/good/186.png,leather/train/normal/186.png,train,normal,good
leather,/Users/juju/Downloads/archive/leather/train/good/192.png,leather/train/normal/192.png,train,normal,good
leather,/Users/juju/Downloads/archive/leather/train/good/031.png,leather/train/normal/031.png,train,normal,good
leather,/Users/juju/Downloads/archive/leather/train/good/025.png,leather/train/normal/025.png,train,normal,good
leather,/Users/juju/Downloads/archive/leather/train/good/019.png,leather/train/normal/019.png,train,normal,good
leather,/Users/juju/Downloads/archive/leather/train/good/233.png,leather/val/normal/233.png,val,normal,good
leather,/Users/juju/Downloads/archive/leather/train/good/227.png,leather/train/normal/227.png,train,normal,good
leather,/Users/juju/Downloads/archive/leather/train/good/226.png,leather/train/normal/226.png,train,normal,good
leather,/Users/juju/Downloads/archive/leather/train/good/232.png,leather/test/normal/232.png,test,normal,good
leather,/Users/juju/Downloads/archive/leather/train/good/018.png,leather/train/normal/018.png,train,normal,good
leather,/Users/juju/Downloads/archive/leather/train/good/024.png,leather/val/normal/024.png,val,normal,good
leather,/Users/juju/Downloads/archive/leather/train/good/030.png,leather/train/normal/030.png,train,normal,good
leather,/Users/juju/Downloads/archive/leather/train/good/193.png,leather/train/normal/193.png,train,normal,good
leather,/Users/juju/Downloads/archive/leather/train/good/187.png,leather/train/normal/187.png,train,normal,good
leather,/Users/juju/Downloads/archive/leather/train/good/178.png,leather/train/normal/178.png,train,normal,good
leather,/Users/juju/Downloads/archive/leather/train/good/150.png,leather/train/normal/150.png,train,normal,good
leather,/Users/juju/Downloads/archive/leather/train/good/144.png,leather/train/normal/144.png,train,normal,good
leather,/Users/juju/Downloads/archive/leather/train/good/152.png,leather/test/normal/152.png,test,normal,good
leather,/Users/juju/Downloads/archive/leather/train/good/146.png,leather/train/normal/146.png,train,normal,good
leather,/Users/juju/Downloads/archive/leather/train/good/191.png,leather/train/normal/191.png,train,normal,good
leather,/Users/juju/Downloads/archive/leather/train/good/185.png,leather/train/normal/185.png,train,normal,good
leather,/Users/juju/Downloads/archive/leather/train/good/026.png,leather/train/normal/026.png,train,normal,good
leather,/Users/juju/Downloads/archive/leather/train/good/032.png,leather/val/normal/032.png,val,normal,good
leather,/Users/juju/Downloads/archive/leather/train/good/224.png,leather/train/normal/224.png,train,normal,good
leather,/Users/juju/Downloads/archive/leather/train/good/230.png,leather/train/normal/230.png,train,normal,good
leather,/Users/juju/Downloads/archive/leather/train/good/218.png,leather/train/normal/218.png,train,normal,good
leather,/Users/juju/Downloads/archive/leather/train/good/219.png,leather/train/normal/219.png,train,normal,good
leather,/Users/juju/Downloads/archive/leather/train/good/231.png,leather/train/normal/231.png,train,normal,good
leather,/Users/juju/Downloads/archive/leather/train/good/225.png,leather/test/normal/225.png,test,normal,good
leather,/Users/juju/Downloads/archive/leather/train/good/033.png,leather/train/normal/033.png,train,normal,good
leather,/Users/juju/Downloads/archive/leather/train/good/027.png,leather/test/normal/027.png,test,normal,good
leather,/Users/juju/Downloads/archive/leather/train/good/184.png,leather/train/normal/184.png,train,normal,good
leather,/Users/juju/Downloads/archive/leather/train/good/190.png,leather/train/normal/190.png,train,normal,good
leather,/Users/juju/Downloads/archive/leather/train/good/147.png,leather/train/normal/147.png,train,normal,good
leather,/Users/juju/Downloads/archive/leather/train/good/153.png,leather/train/normal/153.png,train,normal,good
leather,/Users/juju/Downloads/archive/leather/test/good/002.png,leather/test/normal/002.png,test,normal,good
leather,/Users/juju/Downloads/archive/leather/test/good/016.png,leather/test/normal/016.png,test,normal,good
leather,/Users/juju/Downloads/archive/leather/test/good/017.png,leather/test/normal/017.png,test,normal,good
leather,/Users/juju/Downloads/archive/leather/test/good/003.png,leather/test/normal/003.png,test,normal,good
leather,/Users/juju/Downloads/archive/leather/test/good/029.png,leather/test/normal/029.png,test,normal,good
leather,/Users/juju/Downloads/archive/leather/test/good/015.png,leather/test/normal/015.png,test,normal,good
leather,/Users/juju/Downloads/archive/leather/test/good/001.png,leather/test/normal/001.png,test,normal,good
leather,/Users/juju/Downloads/archive/leather/test/good/000.png,leather/test/normal/000.png,test,normal,good
leather,/Users/juju/Downloads/archive/leather/test/good/014.png,leather/test/normal/014.png,test,normal,good
leather,/Users/juju/Downloads/archive/leather/test/good/028.png,leather/test/normal/028.png,test,normal,good
leather,/Users/juju/Downloads/archive/leather/test/good/010.png,leather/test/normal/010.png,test,normal,good
leather,/Users/juju/Downloads/archive/leather/test/good/004.png,leather/test/normal/004.png,test,normal,good
leather,/Users/juju/Downloads/archive/leather/test/good/005.png,leather/test/normal/005.png,test,normal,good
leather,/Users/juju/Downloads/archive/leather/test/good/011.png,leather/test/normal/011.png,test,normal,good
leather,/Users/juju/Downloads/archive/leather/test/good/007.png,leather/test/normal/007.png,test,normal,good
leather,/Users/juju/Downloads/archive/leather/test/good/013.png,leather/test/normal/013.png,test,normal,good
leather,/Users/juju/Downloads/archive/leather/test/good/012.png,leather/test/normal/012.png,test,normal,good
leather,/Users/juju/Downloads/archive/leather/test/good/006.png,leather/test/normal/006.png,test,normal,good
leather,/Users/juju/Downloads/archive/leather/test/good/023.png,leather/test/normal/023.png,test,normal,good
leather,/Users/juju/Downloads/archive/leather/test/good/022.png,leather/test/normal/022.png,test,normal,good
leather,/Users/juju/Downloads/archive/leather/test/good/008.png,leather/test/normal/008.png,test,normal,good
leather,/Users/juju/Downloads/archive/leather/test/good/020.png,leather/test/normal/020.png,test,normal,good
leather,/Users/juju/Downloads/archive/leather/test/good/021.png,leather/test/normal/021.png,test,normal,good
leather,/Users/juju/Downloads/archive/leather/test/good/009.png,leather/test/normal/009.png,test,normal,good
leather,/Users/juju/Downloads/archive/leather/test/good/031.png,leather/test/normal/031.png,test,normal,good
leather,/Users/juju/Downloads/archive/leather/test/good/025.png,leather/test/normal/025.png,test,normal,good
leather,/Users/juju/Downloads/archive/leather/test/good/019.png,leather/test/normal/019.png,test,normal,good
leather,/Users/juju/Downloads/archive/leather/test/good/018.png,leather/test/normal/018.png,test,normal,good
leather,/Users/juju/Downloads/archive/leather/test/good/024.png,leather/test/normal/024.png,test,normal,good
leather,/Users/juju/Downloads/archive/leather/test/good/030.png,leather/test/normal/030.png,test,normal,good
leather,/Users/juju/Downloads/archive/leather/test/good/026.png,leather/test/normal/026.png,test,normal,good
leather,/Users/juju/Downloads/archive/leather/test/good/027.png,leather/test/normal/027.png,test,normal,good
leather,/Users/juju/Downloads/archive/leather/test/color/002.png,leather/test/defective/color/002.png,test,defective,color
leather,/Users/juju/Downloads/archive/leather/test/color/016.png,leather/test/defective/color/016.png,test,defective,color
leather,/Users/juju/Downloads/archive/leather/test/color/017.png,leather/test/defective/color/017.png,test,defective,color
leather,/Users/juju/Downloads/archive/leather/test/color/003.png,leather/test/defective/color/003.png,test,defective,color
leather,/Users/juju/Downloads/archive/leather/test/color/015.png,leather/test/defective/color/015.png,test,defective,color
leather,/Users/juju/Downloads/archive/leather/test/color/001.png,leather/test/defective/color/001.png,test,defective,color
leather,/Users/juju/Downloads/archive/leather/test/color/000.png,leather/test/defective/color/000.png,test,defective,color
leather,/Users/juju/Downloads/archive/leather/test/color/014.png,leather/test/defective/color/014.png,test,defective,color
leather,/Users/juju/Downloads/archive/leather/test/color/010.png,leather/test/defective/color/010.png,test,defective,color
leather,/Users/juju/Downloads/archive/leather/test/color/004.png,leather/test/defective/color/004.png,test,defective,color
leather,/Users/juju/Downloads/archive/leather/test/color/005.png,leather/test/defective/color/005.png,test,defective,color
leather,/Users/juju/Downloads/archive/leather/test/color/011.png,leather/test/defective/color/011.png,test,defective,color
leather,/Users/juju/Downloads/archive/leather/test/color/007.png,leather/test/defective/color/007.png,test,defective,color
leather,/Users/juju/Downloads/archive/leather/test/color/013.png,leather/test/defective/color/013.png,test,defective,color
leather,/Users/juju/Downloads/archive/leather/test/color/012.png,leather/test/defective/color/012.png,test,defective,color
leather,/Users/juju/Downloads/archive/leather/test/color/006.png,leather/test/defective/color/006.png,test,defective,color
leather,/Users/juju/Downloads/archive/leather/test/color/008.png,leather/test/defective/color/008.png,test,defective,color
leather,/Users/juju/Downloads/archive/leather/test/color/009.png,leather/test/defective/color/009.png,test,defective,color
leather,/Users/juju/Downloads/archive/leather/test/color/018.png,leather/test/defective/color/018.png,test,defective,color
leather,/Users/juju/Downloads/archive/leather/test/cut/002.png,leather/test/defective/cut/002.png,test,defective,cut
leather,/Users/juju/Downloads/archive/leather/test/cut/016.png,leather/test/defective/cut/016.png,test,defective,cut
leather,/Users/juju/Downloads/archive/leather/test/cut/017.png,leather/test/defective/cut/017.png,test,defective,cut
leather,/Users/juju/Downloads/archive/leather/test/cut/003.png,leather/test/defective/cut/003.png,test,defective,cut
leather,/Users/juju/Downloads/archive/leather/test/cut/015.png,leather/test/defective/cut/015.png,test,defective,cut
leather,/Users/juju/Downloads/archive/leather/test/cut/001.png,leather/test/defective/cut/001.png,test,defective,cut
leather,/Users/juju/Downloads/archive/leather/test/cut/000.png,leather/test/defective/cut/000.png,test,defective,cut
leather,/Users/juju/Downloads/archive/leather/test/cut/014.png,leather/test/defective/cut/014.png,test,defective,cut
leather,/Users/juju/Downloads/archive/leather/test/cut/010.png,leather/test/defective/cut/010.png,test,defective,cut
leather,/Users/juju/Downloads/archive/leather/test/cut/004.png,leather/test/defective/cut/004.png,test,defective,cut
leather,/Users/juju/Downloads/archive/leather/test/cut/005.png,leather/test/defective/cut/005.png,test,defective,cut
leather,/Users/juju/Downloads/archive/leather/test/cut/011.png,leather/test/defective/cut/011.png,test,defective,cut
leather,/Users/juju/Downloads/archive/leather/test/cut/007.png,leather/test/defective/cut/007.png,test,defective,cut
leather,/Users/juju/Downloads/archive/leather/test/cut/013.png,leather/test/defective/cut/013.png,test,defective,cut
leather,/Users/juju/Downloads/archive/leather/test/cut/012.png,leather/test/defective/cut/012.png,test,defective,cut
leather,/Users/juju/Downloads/archive/leather/test/cut/006.png,leather/test/defective/cut/006.png,test,defective,cut
leather,/Users/juju/Downloads/archive/leather/test/cut/008.png,leather/test/defective/cut/008.png,test,defective,cut
leather,/Users/juju/Downloads/archive/leather/test/cut/009.png,leather/test/defective/cut/009.png,test,defective,cut
leather,/Users/juju/Downloads/archive/leather/test/cut/018.png,leather/test/defective/cut/018.png,test,defective,cut
leather,/Users/juju/Downloads/archive/leather/test/fold/002.png,leather/test/defective/fold/002.png,test,defective,fold
leather,/Users/juju/Downloads/archive/leather/test/fold/016.png,leather/test/defective/fold/016.png,test,defective,fold
leather,/Users/juju/Downloads/archive/leather/test/fold/003.png,leather/test/defective/fold/003.png,test,defective,fold
leather,/Users/juju/Downloads/archive/leather/test/fold/015.png,leather/test/defective/fold/015.png,test,defective,fold
leather,/Users/juju/Downloads/archive/leather/test/fold/001.png,leather/test/defective/fold/001.png,test,defective,fold
leather,/Users/juju/Downloads/archive/leather/test/fold/000.png,leather/test/defective/fold/000.png,test,defective,fold
leather,/Users/juju/Downloads/archive/leather/test/fold/014.png,leather/test/defective/fold/014.png,test,defective,fold
leather,/Users/juju/Downloads/archive/leather/test/fold/010.png,leather/test/defective/fold/010.png,test,defective,fold
leather,/Users/juju/Downloads/archive/leather/test/fold/004.png,leather/test/defective/fold/004.png,test,defective,fold
leather,/Users/juju/Downloads/archive/leather/test/fold/005.png,leather/test/defective/fold/005.png,test,defective,fold
leather,/Users/juju/Downloads/archive/leather/test/fold/011.png,leather/test/defective/fold/011.png,test,defective,fold
leather,/Users/juju/Downloads/archive/leather/test/fold/007.png,leather/test/defective/fold/007.png,test,defective,fold
leather,/Users/juju/Downloads/archive/leather/test/fold/013.png,leather/test/defective/fold/013.png,test,defective,fold
leather,/Users/juju/Downloads/archive/leather/test/fold/012.png,leather/test/defective/fold/012.png,test,defective,fold
leather,/Users/juju/Downloads/archive/leather/test/fold/006.png,leather/test/defective/fold/006.png,test,defective,fold
leather,/Users/juju/Downloads/archive/leather/test/fold/008.png,leather/test/defective/fold/008.png,test,defective,fold
leather,/Users/juju/Downloads/archive/leather/test/fold/009.png,leather/test/defective/fold/009.png,test,defective,fold
leather,/Users/juju/Downloads/archive/leather/test/glue/002.png,leather/test/defective/glue/002.png,test,defective,glue
leather,/Users/juju/Downloads/archive/leather/test/glue/016.png,leather/test/defective/glue/016.png,test,defective,glue
leather,/Users/juju/Downloads/archive/leather/test/glue/017.png,leather/test/defective/glue/017.png,test,defective,glue
leather,/Users/juju/Downloads/archive/leather/test/glue/003.png,leather/test/defective/glue/003.png,test,defective,glue
leather,/Users/juju/Downloads/archive/leather/test/glue/015.png,leather/test/defective/glue/015.png,test,defective,glue
leather,/Users/juju/Downloads/archive/leather/test/glue/001.png,leather/test/defective/glue/001.png,test,defective,glue
leather,/Users/juju/Downloads/archive/leather/test/glue/000.png,leather/test/defective/glue/000.png,test,defective,glue
leather,/Users/juju/Downloads/archive/leather/test/glue/014.png,leather/test/defective/glue/014.png,test,defective,glue
leather,/Users/juju/Downloads/archive/leather/test/glue/010.png,leather/test/defective/glue/010.png,test,defective,glue
leather,/Users/juju/Downloads/archive/leather/test/glue/004.png,leather/test/defective/glue/004.png,test,defective,glue
leather,/Users/juju/Downloads/archive/leather/test/glue/005.png,leather/test/defective/glue/005.png,test,defective,glue
leather,/Users/juju/Downloads/archive/leather/test/glue/011.png,leather/test/defective/glue/011.png,test,defective,glue
leather,/Users/juju/Downloads/archive/leather/test/glue/007.png,leather/test/defective/glue/007.png,test,defective,glue
leather,/Users/juju/Downloads/archive/leather/test/glue/013.png,leather/test/defective/glue/013.png,test,defective,glue
leather,/Users/juju/Downloads/archive/leather/test/glue/012.png,leather/test/defective/glue/012.png,test,defective,glue
leather,/Users/juju/Downloads/archive/leather/test/glue/006.png,leather/test/defective/glue/006.png,test,defective,glue
leather,/Users/juju/Downloads/archive/leather/test/glue/008.png,leather/test/defective/glue/008.png,test,defective,glue
leather,/Users/juju/Downloads/archive/leather/test/glue/009.png,leather/test/defective/glue/009.png,test,defective,glue
leather,/Users/juju/Downloads/archive/leather/test/glue/018.png,leather/test/defective/glue/018.png,test,defective,glue
leather,/Users/juju/Downloads/archive/leather/test/poke/002.png,leather/test/defective/poke/002.png,test,defective,poke
leather,/Users/juju/Downloads/archive/leather/test/poke/016.png,leather/test/defective/poke/016.png,test,defective,poke
leather,/Users/juju/Downloads/archive/leather/test/poke/017.png,leather/test/defective/poke/017.png,test,defective,poke
leather,/Users/juju/Downloads/archive/leather/test/poke/003.png,leather/test/defective/poke/003.png,test,defective,poke
leather,/Users/juju/Downloads/archive/leather/test/poke/015.png,leather/test/defective/poke/015.png,test,defective,poke
leather,/Users/juju/Downloads/archive/leather/test/poke/001.png,leather/test/defective/poke/001.png,test,defective,poke
leather,/Users/juju/Downloads/archive/leather/test/poke/000.png,leather/test/defective/poke/000.png,test,defective,poke
leather,/Users/juju/Downloads/archive/leather/test/poke/014.png,leather/test/defective/poke/014.png,test,defective,poke
leather,/Users/juju/Downloads/archive/leather/test/poke/010.png,leather/test/defective/poke/010.png,test,defective,poke
leather,/Users/juju/Downloads/archive/leather/test/poke/004.png,leather/test/defective/poke/004.png,test,defective,poke
leather,/Users/juju/Downloads/archive/leather/test/poke/005.png,leather/test/defective/poke/005.png,test,defective,poke
leather,/Users/juju/Downloads/archive/leather/test/poke/011.png,leather/test/defective/poke/011.png,test,defective,poke
leather,/Users/juju/Downloads/archive/leather/test/poke/007.png,leather/test/defective/poke/007.png,test,defective,poke
leather,/Users/juju/Downloads/archive/leather/test/poke/013.png,leather/test/defective/poke/013.png,test,defective,poke
leather,/Users/juju/Downloads/archive/leather/test/poke/012.png,leather/test/defective/poke/012.png,test,defective,poke
leather,/Users/juju/Downloads/archive/leather/test/poke/006.png,leather/test/defective/poke/006.png,test,defective,poke
leather,/Users/juju/Downloads/archive/leather/test/poke/008.png,leather/test/defective/poke/008.png,test,defective,poke
leather,/Users/juju/Downloads/archive/leather/test/poke/009.png,leather/test/defective/poke/009.png,test,defective,poke
metal_nut,/Users/juju/Downloads/archive/metal_nut/train/good/176.png,metal_nut/train/normal/176.png,train,normal,good
metal_nut,/Users/juju/Downloads/archive/metal_nut/train/good/162.png,metal_nut/train/normal/162.png,train,normal,good
metal_nut,/Users/juju/Downloads/archive/metal_nut/train/good/189.png,metal_nut/train/normal/189.png,train,normal,good
metal_nut,/Users/juju/Downloads/archive/metal_nut/train/good/002.png,metal_nut/train/normal/002.png,train,normal,good
metal_nut,/Users/juju/Downloads/archive/metal_nut/train/good/016.png,metal_nut/val/normal/016.png,val,normal,good
metal_nut,/Users/juju/Downloads/archive/metal_nut/train/good/200.png,metal_nut/train/normal/200.png,train,normal,good
metal_nut,/Users/juju/Downloads/archive/metal_nut/train/good/214.png,metal_nut/test/normal/214.png,test,normal,good
metal_nut,/Users/juju/Downloads/archive/metal_nut/train/good/215.png,metal_nut/train/normal/215.png,train,normal,good
metal_nut,/Users/juju/Downloads/archive/metal_nut/train/good/201.png,metal_nut/train/normal/201.png,train,normal,good
metal_nut,/Users/juju/Downloads/archive/metal_nut/train/good/017.png,metal_nut/train/normal/017.png,train,normal,good
metal_nut,/Users/juju/Downloads/archive/metal_nut/train/good/003.png,metal_nut/train/normal/003.png,train,normal,good
metal_nut,/Users/juju/Downloads/archive/metal_nut/train/good/188.png,metal_nut/train/normal/188.png,train,normal,good
metal_nut,/Users/juju/Downloads/archive/metal_nut/train/good/163.png,metal_nut/train/normal/163.png,train,normal,good
metal_nut,/Users/juju/Downloads/archive/metal_nut/train/good/177.png,metal_nut/train/normal/177.png,train,normal,good
metal_nut,/Users/juju/Downloads/archive/metal_nut/train/good/149.png,metal_nut/train/normal/149.png,train,normal,good
metal_nut,/Users/juju/Downloads/archive/metal_nut/train/good/161.png,metal_nut/test/normal/161.png,test,normal,good
